modelo,cond,semente,grupo,geracao,massa_cauda,n_tokens
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,4,0.175,200
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,5,0.1608,199
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,6,0.165,200
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,7,0.1634,202
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,8,0.1683,202
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,9,0.1642,201
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,10,0.1683,202
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,11,0.1716,204
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,12,0.1667,204
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,13,0.1667,204
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,14,0.1667,204
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,15,0.1667,204
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso-1912,regional,0,0.2755,196
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso-1912,regional,1,0.2541,185
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso-1912,regional,2,0.2461,191
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso-1912,regional,3,0.2513,187
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso-1912,regional,4,0.254,189
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso-1912,regional,5,0.254,189
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso-1912,regional,6,0.254,189
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso-1912,regional,7,0.2565,191
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,0,0.25,196
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,1,0.2567,187
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,2,0.2634,186
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,3,0.2674,187
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,4,0.2717,184
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,5,0.2649,185
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,6,0.2703,185
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,7,0.2688,186
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,8,0.2674,187
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,9,0.2634,186
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,10,0.2688,186
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,11,0.2688,186
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,12,0.2606,188
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,13,0.2593,189
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,14,0.2593,189
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,15,0.2593,189
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,0,0.1299,177
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,1,0.1371,175
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,2,0.1412,177
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,3,0.1304,184
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,4,0.1344,186
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,5,0.1421,183
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,6,0.1514,185
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,7,0.1576,184
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,8,0.1576,184
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,9,0.1576,184
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,10,0.153,183
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,11,0.1639,183
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,12,0.163,184
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,13,0.1676,185
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,14,0.1694,183
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,15,0.1657,181
openai-gpt-5-6-terra,pt-C2,regional-06-o-negro-bonifacio,regional,0,0.2336,244
openai-gpt-5-6-terra,pt-C2,regional-06-o-negro-bonifacio,regional,1,0.1992,241
openai-gpt-5-6-terra,pt-C2,regional-06-o-negro-bonifacio,regional,2,0.2116,241
openai-gpt-5-6-terra,pt-C2,regional-06-o-negro-bonifacio,regional,3,0.2075,241
openai-gpt-5-6-terra,pt-C2,regional-06-o-negro-bonifacio,regional,4,0.2116,241
openai-gpt-5-6-terra,pt-C2,regional-06-o-negro-bonifacio,regional,5,0.2107,242
openai-gpt-5-6-terra,pt-C2,regional-06-o-negro-bonifacio,regional,6,0.2099,243
openai-gpt-5-6-terra,pt-C2,regional-06-o-negro-bonifacio,regional,7,0.2099,243
openai-gpt-5-6-terra,pt-C2,regional-06-o-negro-bonifacio,regional,8,0.1992,241
openai-gpt-5-6-terra,pt-C2,regional-06-o-negro-bonifacio,regional,9,0.205,239
openai-gpt-5-6-terra,pt-C2,regional-06-o-negro-bonifacio,regional,10,0.2227,238
openai-gpt-5-6-terra,pt-C2,regional-06-o-negro-bonifacio,regional,11,0.1875,240
openai-gpt-5-6-terra,pt-C2,regional-06-o-negro-bonifacio,regional,12,0.1992,241
openai-gpt-5-6-terra,pt-C2,regional-06-o-negro-bonifacio,regional,13,0.1833,240
openai-gpt-5-6-terra,pt-C2,regional-06-o-negro-bonifacio,regional,14,0.1933,238
openai-gpt-5-6-terra,pt-C2,regional-06-o-negro-bonifacio,regional,15,0.1857,237
openai-gpt-5-6-terra,pt-C2,regional-07-os-cabelos-da-china,regional,0,0.25,244
openai-gpt-5-6-terra,pt-C2,regional-07-os-cabelos-da-china,regional,1,0.2266,256
openai-gpt-5-6-terra,pt-C2,regional-07-os-cabelos-da-china,regional,2,0.2182,275
openai-gpt-5-6-terra,pt-C2,regional-07-os-cabelos-da-china,regional,3,0.2194,278
openai-gpt-5-6-terra,pt-C2,regional-07-os-cabelos-da-china,regional,4,0.2138,276
openai-gpt-5-6-terra,pt-C2,regional-07-os-cabelos-da-china,regional,5,0.2101,276
openai-gpt-5-6-terra,pt-C2,regional-07-os-cabelos-da-china,regional,6,0.2171,281
openai-gpt-5-6-terra,pt-C2,regional-07-os-cabelos-da-china,regional,7,0.2077,284
openai-gpt-5-6-terra,pt-C2,regional-07-os-cabelos-da-china,regional,8,0.2128,282
openai-gpt-5-6-terra,pt-C2,regional-07-os-cabelos-da-china,regional,9,0.21,281
openai-gpt-5-6-terra,pt-C2,regional-07-os-cabelos-da-china,regional,10,0.2183,284
openai-gpt-5-6-terra,pt-C2,regional-07-os-cabelos-da-china,regional,11,0.2113,284
openai-gpt-5-6-terra,pt-C2,regional-07-os-cabelos-da-china,regional,12,0.2092,282
openai-gpt-5-6-terra,pt-C2,regional-07-os-cabelos-da-china,regional,13,0.2128,282
openai-gpt-5-6-terra,pt-C2,regional-07-os-cabelos-da-china,regional,14,0.2105,285
openai-gpt-5-6-terra,pt-C2,regional-07-os-cabelos-da-china,regional,15,0.2113,284
openai-gpt-5-6-terra,pt-C2,regional-08-penar-de-velhos,regional,0,0.2278,237
openai-gpt-5-6-terra,pt-C2,regional-08-penar-de-velhos,regional,1,0.2338,231
openai-gpt-5-6-terra,pt-C2,regional-08-penar-de-velhos,regional,2,0.2521,234
openai-gpt-5-6-terra,pt-C2,regional-08-penar-de-velhos,regional,3,0.2458,236
openai-gpt-5-6-terra,pt-C2,regional-08-penar-de-velhos,regional,4,0.2468,231
openai-gpt-5-6-terra,pt-C2,regional-08-penar-de-velhos,regional,5,0.2402,229
openai-gpt-5-6-terra,pt-C2,regional-08-penar-de-velhos,regional,6,0.2457,232
openai-gpt-5-6-terra,pt-C2,regional-08-penar-de-velhos,regional,7,0.2457,232
openai-gpt-5-6-terra,pt-C2,regional-08-penar-de-velhos,regional,8,0.2468,231
openai-gpt-5-6-terra,pt-C2,regional-08-penar-de-velhos,regional,9,0.2457,232
openai-gpt-5-6-terra,pt-C2,regional-08-penar-de-velhos,regional,10,0.2436,234
openai-gpt-5-6-terra,pt-C2,regional-08-penar-de-velhos,regional,11,0.2436,234
openai-gpt-5-6-terra,pt-C2,regional-08-penar-de-velhos,regional,12,0.2373,236
openai-gpt-5-6-terra,pt-C2,regional-08-penar-de-velhos,regional,13,0.2457,232
openai-gpt-5-6-terra,pt-C2,regional-08-penar-de-velhos,regional,14,0.2436,234
openai-gpt-5-6-terra,pt-C2,regional-08-penar-de-velhos,regional,15,0.25,232
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas-1912,regional,0,0.2333,240
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas-1912,regional,1,0.1702,235
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas-1912,regional,2,0.1618,241
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas-1912,regional,3,0.161,236
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas-1912,regional,4,0.161,236
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas,regional,0,0.2,240
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas,regional,1,0.1814,237
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas,regional,2,0.166,241
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas,regional,3,0.1646,243
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas,regional,4,0.1579,247
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas,regional,5,0.1646,243
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas,regional,6,0.168,244
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas,regional,7,0.1618,241
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas,regional,8,0.1639,244
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas,regional,9,0.1653,242
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas,regional,10,0.1673,245
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas,regional,11,0.1667,246
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas,regional,12,0.1728,243
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas,regional,13,0.1707,246
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas,regional,14,0.1701,241
openai-gpt-5-6-terra,pt-C2,regional-09-trezentas-oncas,regional,15,0.1667,246
openai-gpt-5-6-terra,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,0,0.2059,204
openai-gpt-5-6-terra,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,1,0.2512,203
openai-gpt-5-6-terra,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,2,0.2439,205
openai-gpt-5-6-terra,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,3,0.2415,207
openai-gpt-5-6-terra,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,4,0.2488,217
openai-gpt-5-6-terra,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,5,0.2547,212
openai-gpt-5-6-terra,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,6,0.2477,214
openai-gpt-5-6-terra,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,7,0.2535,213
openai-gpt-5-6-terra,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,8,0.2455,220
openai-gpt-5-6-terra,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,9,0.2455,220
openai-gpt-5-6-terra,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,10,0.2603,219
openai-gpt-5-6-terra,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,11,0.2431,218
openai-gpt-5-6-terra,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,12,0.2639,216
openai-gpt-5-6-terra,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,13,0.2547,212
openai-gpt-5-6-terra,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,14,0.2651,215
openai-gpt-5-6-terra,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,15,0.2629,213
openai-gpt-5-6-terra,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,0,0.2098,224
openai-gpt-5-6-terra,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,1,0.2091,220
openai-gpt-5-6-terra,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,2,0.2262,221
openai-gpt-5-6-terra,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,3,0.2197,223
openai-gpt-5-6-terra,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,4,0.2287,223
openai-gpt-5-6-terra,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,5,0.2342,222
openai-gpt-5-6-terra,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,6,0.2297,222
openai-gpt-5-6-terra,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,7,0.2308,221
openai-gpt-5-6-terra,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,8,0.2353,221
openai-gpt-5-6-terra,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,9,0.2466,219
openai-gpt-5-6-terra,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,10,0.2398,221
openai-gpt-5-6-terra,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,11,0.2489,221
openai-gpt-5-6-terra,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,12,0.2342,222
openai-gpt-5-6-terra,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,13,0.2366,224
openai-gpt-5-6-terra,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,14,0.2332,223
openai-gpt-5-6-terra,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,15,0.2356,225
openai-gpt-5-6-terra,pt-C3,controle-pt-03-memorial-ayres,controle-pt,0,0.1875,176
openai-gpt-5-6-terra,pt-C3,controle-pt-03-memorial-ayres,controle-pt,1,0.2011,174
openai-gpt-5-6-terra,pt-C3,controle-pt-03-memorial-ayres,controle-pt,2,0.2126,174
openai-gpt-5-6-terra,pt-C3,controle-pt-03-memorial-ayres,controle-pt,3,0.1989,176
openai-gpt-5-6-terra,pt-C3,controle-pt-03-memorial-ayres,controle-pt,4,0.1966,178
openai-gpt-5-6-terra,pt-C3,controle-pt-03-memorial-ayres,controle-pt,5,0.1966,178
openai-gpt-5-6-terra,pt-C3,controle-pt-03-memorial-ayres,controle-pt,6,0.1932,176
openai-gpt-5-6-terra,pt-C3,controle-pt-03-memorial-ayres,controle-pt,7,0.1954,174
openai-gpt-5-6-terra,pt-C3,controle-pt-03-memorial-ayres,controle-pt,8,0.1966,178
openai-gpt-5-6-terra,pt-C3,controle-pt-03-memorial-ayres,controle-pt,9,0.1934,181
openai-gpt-5-6-terra,pt-C3,controle-pt-03-memorial-ayres,controle-pt,10,0.1934,181
openai-gpt-5-6-terra,pt-C3,controle-pt-03-memorial-ayres,controle-pt,11,0.1913,183
openai-gpt-5-6-terra,pt-C3,controle-pt-03-memorial-ayres,controle-pt,12,0.1913,183
openai-gpt-5-6-terra,pt-C3,controle-pt-03-memorial-ayres,controle-pt,13,0.1944,180
openai-gpt-5-6-terra,pt-C3,controle-pt-03-memorial-ayres,controle-pt,14,0.1978,182
openai-gpt-5-6-terra,pt-C3,controle-pt-03-memorial-ayres,controle-pt,15,0.1944,180
openai-gpt-5-6-terra,pt-C3,regional-01-chasque-do-imperador,regional,0,0.151,245
openai-gpt-5-6-terra,pt-C3,regional-01-chasque-do-imperador,regional,1,0.1529,242
openai-gpt-5-6-terra,pt-C3,regional-01-chasque-do-imperador,regional,2,0.1674,239
openai-gpt-5-6-terra,pt-C3,regional-01-chasque-do-imperador,regional,3,0.1681,238
openai-gpt-5-6-terra,pt-C3,regional-01-chasque-do-imperador,regional,4,0.1597,238
openai-gpt-5-6-terra,pt-C3,regional-01-chasque-do-imperador,regional,5,0.159,239
openai-gpt-5-6-terra,pt-C3,regional-01-chasque-do-imperador,regional,6,0.159,239
openai-gpt-5-6-terra,pt-C3,regional-01-chasque-do-imperador,regional,7,0.1561,237
openai-gpt-5-6-terra,pt-C3,regional-01-chasque-do-imperador,regional,8,0.1561,237
openai-gpt-5-6-terra,pt-C3,regional-01-chasque-do-imperador,regional,9,0.1561,237
openai-gpt-5-6-terra,pt-C3,regional-01-chasque-do-imperador,regional,10,0.1568,236
openai-gpt-5-6-terra,pt-C3,regional-01-chasque-do-imperador,regional,11,0.1568,236
openai-gpt-5-6-terra,pt-C3,regional-01-chasque-do-imperador,regional,12,0.1568,236
openai-gpt-5-6-terra,pt-C3,regional-01-chasque-do-imperador,regional,13,0.161,236
openai-gpt-5-6-terra,pt-C3,regional-01-chasque-do-imperador,regional,14,0.1617,235
openai-gpt-5-6-terra,pt-C3,regional-01-chasque-do-imperador,regional,15,0.1574,235
openai-gpt-5-6-terra,pt-C3,regional-02-contrabandista,regional,0,0.1944,216
openai-gpt-5-6-terra,pt-C3,regional-02-contrabandista,regional,1,0.2195,205
openai-gpt-5-6-terra,pt-C3,regional-02-contrabandista,regional,2,0.2255,204
openai-gpt-5-6-terra,pt-C3,regional-02-contrabandista,regional,3,0.2304,204
openai-gpt-5-6-terra,pt-C3,regional-02-contrabandista,regional,4,0.2304,204
openai-gpt-5-6-terra,pt-C3,regional-02-contrabandista,regional,5,0.2402,204
openai-gpt-5-6-terra,pt-C3,regional-02-contrabandista,regional,6,0.2427,206
openai-gpt-5-6-terra,pt-C3,regional-02-contrabandista,regional,7,0.2427,206
openai-gpt-5-6-terra,pt-C3,regional-02-contrabandista,regional,8,0.2524,206
openai-gpt-5-6-terra,pt-C3,regional-02-contrabandista,regional,9,0.25,204
openai-gpt-5-6-terra,pt-C3,regional-02-contrabandista,regional,10,0.2562,203
openai-gpt-5-6-terra,pt-C3,regional-02-contrabandista,regional,11,0.2549,204
openai-gpt-5-6-terra,pt-C3,regional-02-contrabandista,regional,12,0.2549,204
openai-gpt-5-6-terra,pt-C3,regional-02-contrabandista,regional,13,0.2512,203
openai-gpt-5-6-terra,pt-C3,regional-02-contrabandista,regional,14,0.2512,203
openai-gpt-5-6-terra,pt-C3,regional-02-contrabandista,regional,15,0.2463,203
openai-gpt-5-6-terra,pt-C3,regional-03-correr-eguada,regional,0,0.1569,204
openai-gpt-5-6-terra,pt-C3,regional-03-correr-eguada,regional,1,0.1576,203
openai-gpt-5-6-terra,pt-C3,regional-03-correr-eguada,regional,2,0.1553,206
openai-gpt-5-6-terra,pt-C3,regional-03-correr-eguada,regional,3,0.1538,208
openai-gpt-5-6-terra,pt-C3,regional-03-correr-eguada,regional,4,0.1546,207
openai-gpt-5-6-terra,pt-C3,regional-03-correr-eguada,regional,5,0.1553,206
openai-gpt-5-6-terra,pt-C3,regional-03-correr-eguada,regional,6,0.1576,203
openai-gpt-5-6-terra,pt-C3,regional-03-correr-eguada,regional,7,0.1576,203
openai-gpt-5-6-terra,pt-C3,regional-03-correr-eguada,regional,8,0.1576,203
openai-gpt-5-6-terra,pt-C3,regional-03-correr-eguada,regional,9,0.1571,210
openai-gpt-5-6-terra,pt-C3,regional-03-correr-eguada,regional,10,0.1587,208
openai-gpt-5-6-terra,pt-C3,regional-03-correr-eguada,regional,11,0.1587,208
openai-gpt-5-6-terra,pt-C3,regional-03-correr-eguada,regional,12,0.1594,207
openai-gpt-5-6-terra,pt-C3,regional-03-correr-eguada,regional,13,0.1602,206
openai-gpt-5-6-terra,pt-C3,regional-03-correr-eguada,regional,14,0.1602,206
openai-gpt-5-6-terra,pt-C3,regional-03-correr-eguada,regional,15,0.1643,207
openai-gpt-5-6-terra,pt-C3,regional-04-jogo-do-osso,regional,0,0.25,196
openai-gpt-5-6-terra,pt-C3,regional-04-jogo-do-osso,regional,1,0.2513,195
openai-gpt-5-6-terra,pt-C3,regional-04-jogo-do-osso,regional,2,0.2604,192
openai-gpt-5-6-terra,pt-C3,regional-04-jogo-do-osso,regional,3,0.2513,195
openai-gpt-5-6-terra,pt-C3,regional-04-jogo-do-osso,regional,4,0.2513,195
openai-gpt-5-6-terra,pt-C3,regional-04-jogo-do-osso,regional,5,0.2487,197
openai-gpt-5-6-terra,pt-C3,regional-04-jogo-do-osso,regional,6,0.2551,196
openai-gpt-5-6-terra,pt-C3,regional-04-jogo-do-osso,regional,7,0.2538,197
openai-gpt-5-6-terra,pt-C3,regional-04-jogo-do-osso,regional,8,0.2462,199
openai-gpt-5-6-terra,pt-C3,regional-04-jogo-do-osso,regional,9,0.2424,198
openai-gpt-5-6-terra,pt-C3,regional-04-jogo-do-osso,regional,10,0.25,196
openai-gpt-5-6-terra,pt-C3,regional-04-jogo-do-osso,regional,11,0.25,196
openai-gpt-5-6-terra,pt-C3,regional-04-jogo-do-osso,regional,12,0.2437,197
openai-gpt-5-6-terra,pt-C3,regional-04-jogo-do-osso,regional,13,0.2437,197
openai-gpt-5-6-terra,pt-C3,regional-04-jogo-do-osso,regional,14,0.2449,196
openai-gpt-5-6-terra,pt-C3,regional-04-jogo-do-osso,regional,15,0.2449,196
openai-gpt-5-6-terra,pt-C3,regional-05-no-manantial,regional,0,0.1299,177
openai-gpt-5-6-terra,pt-C3,regional-05-no-manantial,regional,1,0.1292,178
openai-gpt-5-6-terra,pt-C3,regional-05-no-manantial,regional,2,0.1292,178
openai-gpt-5-6-terra,pt-C3,regional-05-no-manantial,regional,3,0.1285,179
openai-gpt-5-6-terra,pt-C3,regional-05-no-manantial,regional,4,0.1341,179
openai-gpt-5-6-terra,pt-C3,regional-05-no-manantial,regional,5,0.1389,180
openai-gpt-5-6-terra,pt-C3,regional-05-no-manantial,regional,6,0.1467,184
openai-gpt-5-6-terra,pt-C3,regional-05-no-manantial,regional,7,0.1467,184
openai-gpt-5-6-terra,pt-C3,regional-05-no-manantial,regional,8,0.1467,184
openai-gpt-5-6-terra,pt-C3,regional-05-no-manantial,regional,9,0.1459,185
openai-gpt-5-6-terra,pt-C3,regional-05-no-manantial,regional,10,0.1467,184
openai-gpt-5-6-terra,pt-C3,regional-05-no-manantial,regional,11,0.1459,185
openai-gpt-5-6-terra,pt-C3,regional-05-no-manantial,regional,12,0.1497,187
openai-gpt-5-6-terra,pt-C3,regional-05-no-manantial,regional,13,0.1436,188
openai-gpt-5-6-terra,pt-C3,regional-05-no-manantial,regional,14,0.1429,189
openai-gpt-5-6-terra,pt-C3,regional-05-no-manantial,regional,15,0.1489,188
openai-gpt-5-6-terra,pt-C3,regional-06-o-negro-bonifacio,regional,0,0.2336,244
openai-gpt-5-6-terra,pt-C3,regional-06-o-negro-bonifacio,regional,1,0.2355,242
openai-gpt-5-6-terra,pt-C3,regional-06-o-negro-bonifacio,regional,2,0.2301,239
openai-gpt-5-6-terra,pt-C3,regional-06-o-negro-bonifacio,regional,3,0.2301,239
openai-gpt-5-6-terra,pt-C3,regional-06-o-negro-bonifacio,regional,4,0.2321,237
openai-gpt-5-6-terra,pt-C3,regional-06-o-negro-bonifacio,regional,5,0.2241,241
openai-gpt-5-6-terra,pt-C3,regional-06-o-negro-bonifacio,regional,6,0.2292,240
openai-gpt-5-6-terra,pt-C3,regional-06-o-negro-bonifacio,regional,7,0.2292,240
openai-gpt-5-6-terra,pt-C3,regional-06-o-negro-bonifacio,regional,8,0.2333,240
openai-gpt-5-6-terra,pt-C3,regional-06-o-negro-bonifacio,regional,9,0.2373,236
openai-gpt-5-6-terra,pt-C3,regional-06-o-negro-bonifacio,regional,10,0.2301,239
openai-gpt-5-6-terra,pt-C3,regional-06-o-negro-bonifacio,regional,11,0.2321,237
openai-gpt-5-6-terra,pt-C3,regional-06-o-negro-bonifacio,regional,12,0.234,235
openai-gpt-5-6-terra,pt-C3,regional-06-o-negro-bonifacio,regional,13,0.234,235
openai-gpt-5-6-terra,pt-C3,regional-06-o-negro-bonifacio,regional,14,0.235,234
openai-gpt-5-6-terra,pt-C3,regional-06-o-negro-bonifacio,regional,15,0.234,235
openai-gpt-5-6-terra,pt-C3,regional-07-os-cabelos-da-china,regional,0,0.25,244
openai-gpt-5-6-terra,pt-C3,regional-07-os-cabelos-da-china,regional,1,0.2459,244
openai-gpt-5-6-terra,pt-C3,regional-07-os-cabelos-da-china,regional,2,0.2439,246
openai-gpt-5-6-terra,pt-C3,regional-07-os-cabelos-da-china,regional,3,0.2339,248
openai-gpt-5-6-terra,pt-C3,regional-07-os-cabelos-da-china,regional,4,0.2351,251
openai-gpt-5-6-terra,pt-C3,regional-07-os-cabelos-da-china,regional,5,0.24,250
openai-gpt-5-6-terra,pt-C3,regional-07-os-cabelos-da-china,regional,6,0.243,251
openai-gpt-5-6-terra,pt-C3,regional-07-os-cabelos-da-china,regional,7,0.2362,254
openai-gpt-5-6-terra,pt-C3,regional-07-os-cabelos-da-china,regional,8,0.2362,254
openai-gpt-5-6-terra,pt-C3,regional-07-os-cabelos-da-china,regional,9,0.2353,255
